Time,Object,Event
6209.234272685793,ship.7,loaded 61 containers as cargo in Amsterdam
6209.608161256638,ship.17,loaded 91 containers as cargo in Antwerp
6210.0984667790835,ship.19,Ship has loaded 25 batteries from Vlissingen
6210.0984667790835,Vlissingen,Vlissingen has 39 batteries left.
6210.484272685793,ship.7,Ship has loaded 25 batteries from Amsterdam
6210.484272685793,Amsterdam,Amsterdam has 125 batteries left.
6210.522329532957,ship.14,loaded 98 containers as cargo in Paris
6210.7870737797075,ship.11,loaded 92 containers as cargo in Amsterdam
6210.858161256638,ship.17,Ship has loaded 25 batteries from Antwerp
6210.858161256638,Antwerp,Antwerp has 61 batteries left.
6211.772329532957,ship.14,Ship has loaded 25 batteries from Paris
6211.772329532957,Paris,Paris has 75 batteries left.
6211.981468983927,ship.18,loaded 93 containers as cargo in Amsterdam
6212.0370737797075,ship.11,Ship has loaded 25 batteries from Amsterdam
6212.0370737797075,Amsterdam,Amsterdam has 100 batteries left.
6213.231468983927,ship.18,Ship has loaded 25 batteries from Amsterdam
6213.231468983927,Amsterdam,Amsterdam has 75 batteries left.
6220.379086654282,ship.5,loaded 59 containers as cargo in Amsterdam
6221.629086654282,ship.5,Ship has loaded 25 batteries from Amsterdam
6221.629086654282,Amsterdam,Amsterdam has 75 batteries left.
6222.755326986879,ship.23,loaded 81 containers as cargo in Moerdijk
6224.005326986879,ship.23,Ship has loaded 25 batteries from Moerdijk
6224.005326986879,Moerdijk,Moerdijk has 35 batteries left.
6227.321262242974,ship.10,loaded 80 containers as cargo in Antwerp
6228.571262242974,ship.10,Ship has loaded 25 batteries from Antwerp
6228.571262242974,Antwerp,Antwerp has 84 batteries left.
6228.658166693481,ship.24,loaded 54 containers as cargo in Amsterdam
6229.081468983926,ship.18,loaded 99 containers as cargo in Rotterdam
6229.147416802928,ship.22,loaded 62 containers as cargo in Karlsruhe
6229.4833494179,ship.15,loaded 78 containers as cargo in Amsterdam
6229.908166693481,ship.24,Ship has loaded 25 batteries from Amsterdam
6229.908166693481,Amsterdam,Amsterdam has 100 batteries left.
6230.331468983926,ship.18,Ship has loaded 25 batteries from Rotterdam
6230.331468983926,Rotterdam,Rotterdam has 110 batteries left.
6230.397416802928,ship.22,Ship has loaded 25 batteries from Karlsruhe
6230.397416802928,Karlsruhe,Karlsruhe has 24 batteries left.
6230.397416802928,Karlsruhe,"Warning activated in Karlsruhe, only 24 batteries left"
6230.7333494179,ship.15,Ship has loaded 25 batteries from Amsterdam
6230.7333494179,Amsterdam,Amsterdam has 75 batteries left.
6232.607889059578,ship.2,loaded 85 containers as cargo in Antwerp
6233.5978058834935,ship.26,loaded 70 containers as cargo in Rotterdam
6233.77823618126,ship.27,loaded 79 containers as cargo in Rotterdam
6233.857889059578,ship.2,Ship has loaded 25 batteries from Antwerp
6233.857889059578,Antwerp,Antwerp has 59 batteries left.
6234.8478058834935,ship.26,Ship has loaded 25 batteries from Rotterdam
6234.8478058834935,Rotterdam,Rotterdam has 85 batteries left.
6235.02823618126,ship.27,Ship has loaded 25 batteries from Rotterdam
6235.02823618126,Rotterdam,Rotterdam has 60 batteries left.
6236.849181923204,ship.21,loaded 77 containers as cargo in Strasbourg
6238.099181923204,ship.21,Ship has loaded 25 batteries from Strasbourg
6238.099181923204,Strasbourg,Strasbourg has 42 batteries left.
6238.51261219995,ship.28,loaded 60 containers as cargo in Louviere
6239.279891533021,ship.13,loaded 92 containers as cargo in Antwerp
6239.76261219995,ship.28,Ship has loaded 25 batteries from Louviere
6239.76261219995,Louviere,Louviere has 40 batteries left.
6240.529891533021,ship.13,Ship has loaded 25 batteries from Antwerp
6240.529891533021,Antwerp,Antwerp has 61 batteries left.
6246.481468983926,ship.18,loaded 99 containers as cargo in Amsterdam
6247.731468983926,ship.18,Ship has loaded 25 batteries from Amsterdam
6247.731468983926,Amsterdam,Amsterdam has 75 batteries left.
6249.546331537089,ship.8,loaded 77 containers as cargo in Mannheim
6250.796331537089,ship.8,Ship has loaded 25 batteries from Mannheim
6250.796331537089,Mannheim,Mannheim has 57 batteries left.
6250.841500026814,ship.24,loaded 57 containers as cargo in Antwerp
6251.451422210118,ship.7,loaded 81 containers as cargo in Rotterdam
6252.091500026814,ship.24,Ship has loaded 25 batteries from Antwerp
6252.091500026814,Antwerp,Antwerp has 86 batteries left.
6252.500002263613,Karlsruhe,"Warning deactivated in Karlsruhe, 36 batteries available"
6252.701422210118,ship.7,Ship has loaded 25 batteries from Rotterdam
6252.701422210118,Rotterdam,Rotterdam has 68 batteries left.
6253.341494589971,ship.17,loaded 99 containers as cargo in Paris
6253.4556628662895,ship.14,loaded 64 containers as cargo in Vlissingen
6253.866682751233,ship.15,loaded 77 containers as cargo in Antwerp
6254.122224485835,ship.0,loaded 72 containers as cargo in Karlsruhe
6254.591494589971,ship.17,Ship has loaded 25 batteries from Paris
6254.591494589971,Paris,Paris has 75 batteries left.
6254.7056628662895,ship.14,Ship has loaded 25 batteries from Vlissingen
6254.7056628662895,Vlissingen,Vlissingen has 39 batteries left.
6255.116682751233,ship.15,Ship has loaded 25 batteries from Antwerp
6255.116682751233,Antwerp,Antwerp has 61 batteries left.
6255.372224485835,ship.0,Ship has loaded 25 batteries from Karlsruhe
6255.372224485835,Karlsruhe,Karlsruhe has 17 batteries left.
6255.372224485835,Karlsruhe,"Warning activated in Karlsruhe, only 17 batteries left"
6256.144902847926,ship.27,loaded 93 containers as cargo in Brussels
6257.394902847926,ship.27,Ship has loaded 25 batteries from Brussels
6257.394902847926,Brussels,Brussels has 100 batteries left.
6257.671262242974,ship.10,loaded 77 containers as cargo in Duisburg
6258.921262242974,ship.10,Ship has loaded 25 batteries from Duisburg
6258.921262242974,Duisburg,Duisburg has 45 batteries left.
6259.803740446375,ship.11,loaded 85 containers as cargo in Mannheim
6261.053740446375,ship.11,Ship has loaded 25 batteries from Mannheim
6261.053740446375,Mannheim,Mannheim has 60 batteries left.
6261.816432719724,ship.29,loaded 82 containers as cargo in Strasbourg
6261.895945533284,ship.28,loaded 67 containers as cargo in Rotterdam
6263.066432719724,ship.29,Ship has loaded 25 batteries from Strasbourg
6263.066432719724,Strasbourg,Strasbourg has 41 batteries left.
6264.145945533284,ship.28,Ship has loaded 45 batteries from Rotterdam
6264.145945533284,Rotterdam,Rotterdam has 48 batteries left.
6265.098778775951,ship.4,loaded 93 containers as cargo in Delfzijl
6266.348778775951,ship.4,Ship has loaded 25 batteries from Delfzijl
6266.348778775951,Delfzijl,Delfzijl has 49 batteries left.
6269.208166693481,ship.24,loaded 63 containers as cargo in Sittard
6269.338660320212,ship.23,loaded 54 containers as cargo in Mannheim
6269.484755543451,ship.7,loaded 83 containers as cargo in Antwerp
6270.458166693481,ship.24,Ship has loaded 25 batteries from Sittard
6270.458166693481,Sittard,Sittard has 40 batteries left.
6270.588660320212,ship.23,Ship has loaded 25 batteries from Mannheim
6270.588660320212,Mannheim,Mannheim has 57 batteries left.
6270.734755543451,ship.7,Ship has loaded 25 batteries from Antwerp
6270.734755543451,Antwerp,Antwerp has 86 batteries left.
6271.839779571985,ship.12,loaded 70 containers as cargo in Rotterdam
6272.06513344575,ship.19,loaded 81 containers as cargo in Strasbourg
6272.464802317259,ship.18,loaded 88 containers as cargo in Antwerp
6272.957579160023,ship.3,loaded 62 containers as cargo in Rotterdam
6273.089779571985,ship.12,Ship has loaded 25 batteries from Rotterdam
6273.089779571985,Rotterdam,Rotterdam has 74 batteries left.
6273.31513344575,ship.19,Ship has loaded 25 batteries from Strasbourg
6273.31513344575,Strasbourg,Strasbourg has 36 batteries left.
6273.714802317259,ship.18,Ship has loaded 25 batteries from Antwerp
6273.714802317259,Antwerp,Antwerp has 61 batteries left.
6274.207579160023,ship.3,Ship has loaded 25 batteries from Rotterdam
6274.207579160023,Rotterdam,Rotterdam has 49 batteries left.
6276.10566286629,ship.14,loaded 87 containers as cargo in Amsterdam
6277.35566286629,ship.14,Ship has loaded 25 batteries from Amsterdam
6277.35566286629,Amsterdam,Amsterdam has 100 batteries left.
6277.450016084567,ship.15,loaded 62 containers as cargo in Amsterdam
6278.700016084567,ship.15,Ship has loaded 25 batteries from Amsterdam
6278.700016084567,Amsterdam,Amsterdam has 75 batteries left.
6280.613743122589,ship.9,loaded 78 containers as cargo in Vlissingen
6281.863743122589,ship.9,Ship has loaded 25 batteries from Vlissingen
6281.863743122589,Vlissingen,Vlissingen has 39 batteries left.
6282.075255826522,ship.25,loaded 96 containers as cargo in Duisburg
6283.325255826522,ship.25,Ship has loaded 25 batteries from Duisburg
6283.325255826522,Duisburg,Duisburg has 45 batteries left.
6285.439779571985,ship.12,loaded 52 containers as cargo in Amsterdam
6285.550427380966,ship.6,loaded 85 containers as cargo in Mannheim
6286.689779571985,ship.12,Ship has loaded 25 batteries from Amsterdam
6286.689779571985,Amsterdam,Amsterdam has 75 batteries left.
6286.800427380966,ship.6,Ship has loaded 25 batteries from Mannheim
6286.800427380966,Mannheim,Mannheim has 60 batteries left.
6289.254595576308,ship.10,loaded 50 containers as cargo in Brussels
6290.504595576308,ship.10,Ship has loaded 25 batteries from Brussels
6290.504595576308,Brussels,Brussels has 100 batteries left.
6291.841500026814,ship.24,loaded 85 containers as cargo in Terneuzen
6293.091500026814,ship.24,Ship has loaded 25 batteries from Terneuzen
6293.091500026814,Terneuzen,Terneuzen has 40 batteries left.
6293.386212847364,ship.5,loaded 82 containers as cargo in Rotterdam
6294.636212847364,ship.5,Ship has loaded 25 batteries from Rotterdam
6294.636212847364,Rotterdam,Rotterdam has 49 batteries left.
6295.528060193408,ship.1,loaded 90 containers as cargo in Amsterdam
6296.128236181258,ship.27,loaded 90 containers as cargo in Delfzijl
6296.658589159856,ship.25,loaded 87 containers as cargo in Neuss
6296.72424582669,ship.3,loaded 50 containers as cargo in Duisburg
6296.778060193408,ship.1,Ship has loaded 25 batteries from Amsterdam
6296.778060193408,Amsterdam,Amsterdam has 75 batteries left.
6297.378236181258,ship.27,Ship has loaded 25 batteries from Delfzijl
6297.378236181258,Delfzijl,Delfzijl has 50 batteries left.
6297.908589159856,ship.25,Ship has loaded 25 batteries from Neuss
6297.908589159856,Neuss,Neuss has 50 batteries left.
6297.97424582669,ship.3,Ship has loaded 25 batteries from Duisburg
6297.97424582669,Duisburg,Duisburg has 45 batteries left.
6299.880409789255,ship.9,loaded 52 containers as cargo in Rotterdam
6301.130409789255,ship.9,Ship has loaded 25 batteries from Rotterdam
6301.130409789255,Rotterdam,Rotterdam has 74 batteries left.
6303.023927038749,ship.2,loaded 74 containers as cargo in Rotterdam
6303.5403319718935,ship.16,loaded 54 containers as cargo in Velsen
6304.273927038749,ship.2,Ship has loaded 25 batteries from Rotterdam
6304.273927038749,Rotterdam,Rotterdam has 49 batteries left.
6304.7903319718935,ship.16,Ship has loaded 25 batteries from Velsen
6304.7903319718935,Velsen,Velsen has 49 batteries left.
6305.119546180697,ship.5,loaded 76 containers as cargo in Dordrecht
6305.254867966455,ship.20,loaded 80 containers as cargo in Antwerp
6306.369546180697,ship.5,Ship has loaded 25 batteries from Dordrecht
6306.369546180697,Dordrecht,Dordrecht has 35 batteries left.
6306.504867966455,ship.20,Ship has loaded 25 batteries from Antwerp
6306.504867966455,Antwerp,Antwerp has 61 batteries left.
6306.874827923304,ship.17,loaded 79 containers as cargo in Velsen
6308.124827923304,ship.17,Ship has loaded 25 batteries from Velsen
6308.124827923304,Velsen,Velsen has 24 batteries left.
6308.124827923304,Velsen,"Warning activated in Velsen, only 24 batteries left"
6309.736100660359,ship.26,loaded 79 containers as cargo in Cologne
6309.945083705489,ship.13,loaded 63 containers as cargo in Rotterdam
6309.971262242974,ship.10,loaded 89 containers as cargo in Rotterdam
6310.986100660359,ship.26,Ship has loaded 25 batteries from Cologne
6310.986100660359,Cologne,Cologne has 59 batteries left.
6311.195083705489,ship.13,Ship has loaded 25 batteries from Rotterdam
6311.195083705489,Rotterdam,Rotterdam has 74 batteries left.
6311.221262242974,ship.10,Ship has loaded 25 batteries from Rotterdam
6311.221262242974,Rotterdam,Rotterdam has 49 batteries left.
6312.770407113042,ship.11,loaded 71 containers as cargo in Antwerp
6314.020407113042,ship.11,Ship has loaded 25 batteries from Antwerp
6314.020407113042,Antwerp,Antwerp has 61 batteries left.
6315.552879514031,ship.5,loaded 56 containers as cargo in Rotterdam
6316.802879514031,ship.5,Ship has loaded 25 batteries from Rotterdam
6316.802879514031,Rotterdam,Rotterdam has 74 batteries left.
6316.838660320212,ship.23,loaded 82 containers as cargo in Rotterdam
6318.088660320212,ship.23,Ship has loaded 25 batteries from Rotterdam
6318.088660320212,Rotterdam,Rotterdam has 49 batteries left.
6319.079801382246,Velsen,"Warning deactivated in Velsen, 47 batteries available"
6319.459219224605,ship.7,loaded 87 containers as cargo in Vlissingen
6320.709219224605,ship.7,Ship has loaded 25 batteries from Vlissingen
6320.709219224605,Vlissingen,Vlissingen has 61 batteries left.
6321.1575791600235,ship.3,loaded 78 containers as cargo in Velsen
6321.686090531354,ship.1,loaded 65 containers as cargo in Rotterdam
6322.4075791600235,ship.3,Ship has loaded 25 batteries from Velsen
6322.4075791600235,Velsen,Velsen has 31 batteries left.
6322.936090531354,ship.1,Ship has loaded 25 batteries from Rotterdam
6322.936090531354,Rotterdam,Rotterdam has 88 batteries left.
6323.990593705415,ship.2,loaded 90 containers as cargo in Vlissingen
6324.978236181259,ship.27,loaded 81 containers as cargo in Rotterdam
6325.240593705415,ship.2,Ship has loaded 25 batteries from Vlissingen
6325.240593705415,Vlissingen,Vlissingen has 36 batteries left.
6326.225255826523,ship.25,loaded 93 containers as cargo in Rotterdam
6326.228236181259,ship.27,Ship has loaded 25 batteries from Rotterdam
6326.228236181259,Rotterdam,Rotterdam has 94 batteries left.
6327.475255826523,ship.25,Ship has loaded 25 batteries from Rotterdam
6327.475255826523,Rotterdam,Rotterdam has 69 batteries left.
6327.494347689958,ship.29,loaded 91 containers as cargo in Mannheim
6328.096256650856,ship.22,loaded 73 containers as cargo in Antwerp
6328.1045955763075,ship.10,loaded 77 containers as cargo in Antwerp
6328.744347689958,ship.29,Ship has loaded 25 batteries from Mannheim
6328.744347689958,Mannheim,Mannheim has 69 batteries left.
6329.203740446375,ship.11,loaded 61 containers as cargo in Rotterdam
6329.346256650856,ship.22,Ship has loaded 25 batteries from Antwerp
6329.346256650856,Antwerp,Antwerp has 109 batteries left.
6329.3545955763075,ship.10,Ship has loaded 25 batteries from Antwerp
6329.3545955763075,Antwerp,Antwerp has 84 batteries left.
6329.729294514159,ship.18,loaded 59 containers as cargo in Amsterdam
6330.453740446375,ship.11,Ship has loaded 25 batteries from Rotterdam
6330.453740446375,Rotterdam,Rotterdam has 44 batteries left.
6330.979294514159,ship.18,Ship has loaded 25 batteries from Amsterdam
6330.979294514159,Amsterdam,Amsterdam has 113 batteries left.
6331.16513344575,ship.19,loaded 99 containers as cargo in Rotterdam
6332.386212847364,ship.5,loaded 84 containers as cargo in Antwerp
6332.41513344575,ship.19,Ship has loaded 25 batteries from Rotterdam
6332.41513344575,Rotterdam,Rotterdam has 43 batteries left.
6332.467094047633,ship.6,loaded 50 containers as cargo in Amsterdam
6333.038660320212,ship.23,loaded 92 containers as cargo in Amsterdam
6333.636212847364,ship.5,Ship has loaded 25 batteries from Antwerp
6333.636212847364,Antwerp,Antwerp has 59 batteries left.
6333.717094047633,ship.6,Ship has loaded 25 batteries from Amsterdam
6333.717094047633,Amsterdam,Amsterdam has 88 batteries left.
6334.288660320212,ship.23,Ship has loaded 25 batteries from Amsterdam
6334.288660320212,Amsterdam,Amsterdam has 63 batteries left.
6335.023927038749,ship.2,loaded 50 containers as cargo in Terneuzen
6335.2387195481115,ship.24,loaded 71 containers as cargo in Rotterdam
6336.273927038749,ship.2,Ship has loaded 25 batteries from Terneuzen
6336.273927038749,Terneuzen,Terneuzen has 40 batteries left.
6336.4887195481115,ship.24,Ship has loaded 25 batteries from Rotterdam
6336.4887195481115,Rotterdam,Rotterdam has 18 batteries left.
6336.4887195481115,Rotterdam,"Warning activated in Rotterdam, only 18 batteries left"
6337.480092789691,ship.0,loaded 61 containers as cargo in Amsterdam
6338.730092789691,ship.0,Ship has loaded 25 batteries from Amsterdam
6338.730092789691,Amsterdam,Amsterdam has 75 batteries left.
6339.493724310615,ship.14,loaded 59 containers as cargo in Duisburg
6339.814244733117,Rotterdam,"Warning deactivated in Rotterdam, 63 batteries available"
6339.952715553036,ship.15,loaded 99 containers as cargo in Antwerp
6341.0459611808255,ship.18,loaded 92 containers as cargo in Velsen
6341.202715553036,ship.15,Ship has loaded 25 batteries from Antwerp
6341.202715553036,Antwerp,Antwerp has 111 batteries left.
6341.480911399784,ship.16,loaded 64 containers as cargo in Rotterdam
6341.485968483915,ship.4,loaded 80 containers as cargo in Antwerp
6341.743724310615,ship.14,Ship has loaded 45 batteries from Duisburg
6341.743724310615,Duisburg,Duisburg has 25 batteries left.
6341.743724310615,Duisburg,"Warning activated in Duisburg, only 25 batteries left"
6341.871262242975,ship.10,loaded 55 containers as cargo in Vlissingen
6342.2959611808255,ship.18,Ship has loaded 25 batteries from Velsen
6342.2959611808255,Velsen,Velsen has 40 batteries left.
6342.730911399784,ship.16,Ship has loaded 25 batteries from Rotterdam
6342.730911399784,Rotterdam,Rotterdam has 72 batteries left.
6342.735968483915,ship.4,Ship has loaded 25 batteries from Antwerp
6342.735968483915,Antwerp,Antwerp has 109 batteries left.
6343.0194339936925,ship.26,loaded 62 containers as cargo in Antwerp
6344.121262242975,ship.10,Ship has loaded 45 batteries from Vlissingen
6344.121262242975,Vlissingen,Vlissingen has 19 batteries left.
6344.121262242975,Vlissingen,"Warning activated in Vlissingen, only 19 batteries left"
6344.2694339936925,ship.26,Ship has loaded 25 batteries from Antwerp
6344.2694339936925,Antwerp,Antwerp has 84 batteries left.
6345.637073779709,ship.11,loaded 71 containers as cargo in Antwerp
6345.967094047633,ship.6,loaded 70 containers as cargo in Rotterdam
6346.017076787348,ship.21,loaded 78 containers as cargo in Paris
6346.353282735143,ship.8,loaded 50 containers as cargo in Rotterdam
6347.267076787348,ship.21,Ship has loaded 25 batteries from Paris
6347.267076787348,Paris,Paris has 75 batteries left.
6347.887073779709,ship.11,Ship has loaded 45 batteries from Antwerp
6347.887073779709,Antwerp,Antwerp has 39 batteries left.
6348.217094047633,ship.6,Ship has loaded 45 batteries from Rotterdam
6348.217094047633,Rotterdam,Rotterdam has 54 batteries left.
6348.603282735143,ship.8,Ship has loaded 45 batteries from Rotterdam
6348.603282735143,Rotterdam,Rotterdam has 33 batteries left.
6349.62424582669,ship.3,loaded 56 containers as cargo in Neuss
6350.87424582669,ship.3,Ship has loaded 25 batteries from Neuss
6350.87424582669,Neuss,Neuss has 50 batteries left.
6351.2387195481115,ship.24,loaded 99 containers as cargo in Amsterdam
6352.137758121357,ship.17,loaded 78 containers as cargo in Rotterdam
6352.4887195481115,ship.24,Ship has loaded 25 batteries from Amsterdam
6352.4887195481115,Amsterdam,Amsterdam has 75 batteries left.
6355.131760124612,Karlsruhe,"Warning deactivated in Karlsruhe, 51 batteries available"
6357.187315680168,ship.28,loaded 74 containers as cargo in Karlsruhe
6357.387758121357,ship.17,Ship has loaded 45 batteries from Rotterdam
6357.387758121357,Rotterdam,Rotterdam has 14 batteries left.
6357.387758121357,Rotterdam,"Warning activated in Rotterdam, only 14 batteries left"
6357.969546180697,ship.5,loaded 95 containers as cargo in Amsterdam
6358.437315680168,ship.28,Ship has loaded 25 batteries from Karlsruhe
6358.437315680168,Karlsruhe,Karlsruhe has 35 batteries left.
6358.886048886368,ship.15,loaded 83 containers as cargo in Rotterdam
6359.2583020763905,ship.9,loaded 68 containers as cargo in Amsterdam
6360.219546180697,ship.5,Ship has loaded 45 batteries from Amsterdam
6360.219546180697,Amsterdam,Amsterdam has 80 batteries left.
6360.5083020763905,ship.9,Ship has loaded 25 batteries from Amsterdam
6360.5083020763905,Amsterdam,Amsterdam has 55 batteries left.
6362.801922295662,Vlissingen,"Warning deactivated in Vlissingen, 44 batteries available"
6363.7019222956615,ship.12,loaded 54 containers as cargo in Vlissingen
6366.833760714299,ship.6,loaded 52 containers as cargo in Vlissingen
6366.9519222956615,ship.12,Ship has loaded 45 batteries from Vlissingen
6366.9519222956615,Vlissingen,Vlissingen has 44 batteries left.
6368.083760714299,ship.6,Ship has loaded 25 batteries from Vlissingen
6368.083760714299,Vlissingen,Vlissingen has 19 batteries left.
6368.083760714299,Vlissingen,"Warning activated in Vlissingen, only 19 batteries left"
6368.286090531354,ship.1,loaded 53 containers as cargo in Mannheim
6368.912627847492,ship.18,loaded 54 containers as cargo in Liege
6369.319301817248,Duisburg,"Warning deactivated in Duisburg, 50 batteries available"
6369.416772964681,Rotterdam,"Warning deactivated in Rotterdam, 39 batteries available"
6370.536090531354,ship.1,Ship has loaded 45 batteries from Mannheim
6370.536090531354,Mannheim,Mannheim has 49 batteries left.
6370.583439631348,ship.23,loaded 50 containers as cargo in Rotterdam
6371.162627847492,ship.18,Ship has loaded 45 batteries from Liege
6371.162627847492,Liege,Liege has 63 batteries left.
6371.685968483915,ship.4,loaded 74 containers as cargo in Duisburg
6371.833439631348,ship.23,Ship has loaded 25 batteries from Rotterdam
6371.833439631348,Rotterdam,Rotterdam has 14 batteries left.
6371.833439631348,Rotterdam,"Warning activated in Rotterdam, only 14 batteries left"
6372.242421553801,ship.25,loaded 90 containers as cargo in Antwerp
6372.935968483915,ship.4,Ship has loaded 25 batteries from Duisburg
6372.935968483915,Duisburg,Duisburg has 70 batteries left.
6374.454595576309,ship.10,loaded 92 containers as cargo in Duisburg
6374.492421553801,ship.25,Ship has loaded 45 batteries from Antwerp
6374.492421553801,Antwerp,Antwerp has 21 batteries left.
6374.492421553801,Antwerp,"Warning activated in Antwerp, only 21 batteries left"
6375.136048886368,ship.15,Ship has loaded 45 batteries from Rotterdam
6375.136048886368,Rotterdam,Rotterdam has 45 batteries left.
6375.136048886368,Rotterdam,"Warning deactivated in Rotterdam, 45 batteries available"
6375.704595576309,ship.10,Ship has loaded 25 batteries from Duisburg
6375.704595576309,Duisburg,Duisburg has 45 batteries left.
6375.719546180697,ship.5,loaded 70 containers as cargo in Rotterdam
6375.890912493356,ship.3,loaded 58 containers as cargo in Rotterdam
6375.892552557938,ship.7,loaded 89 containers as cargo in Ludwigshafen
6376.969546180697,ship.5,Ship has loaded 25 batteries from Rotterdam
6376.969546180697,Rotterdam,Rotterdam has 20 batteries left.
6376.969546180697,Rotterdam,"Warning activated in Rotterdam, only 20 batteries left"
6377.140912493356,ship.3,Ship has loaded 25 batteries from Rotterdam
6377.140912493356,Rotterdam,Rotterdam has -5 batteries left.
6377.142552557938,ship.7,Ship has loaded 25 batteries from Ludwigshafen
6377.142552557938,Ludwigshafen,Ludwigshafen has 36 batteries left.
6377.394347689958,ship.29,loaded 93 containers as cargo in Rotterdam
6383.644347689958,ship.29,Ship has loaded 25 batteries from Rotterdam
6383.644347689958,Rotterdam,Rotterdam has 12 batteries left.
6383.904424788024,ship.17,loaded 94 containers as cargo in Duisburg
6384.472328520236,Antwerp,"Warning deactivated in Antwerp, 46 batteries available"
6384.746759456358,ship.0,loaded 65 containers as cargo in Ludwigshafen
6385.3685889623275,ship.12,loaded 64 containers as cargo in Rotterdam
6386.154424788024,ship.17,Ship has loaded 45 batteries from Duisburg
6386.154424788024,Duisburg,Duisburg has 45 batteries left.
6386.266772964681,ship.23,loaded 67 containers as cargo in Antwerp
6386.996759456358,ship.0,Ship has loaded 45 batteries from Ludwigshafen
6386.996759456358,Ludwigshafen,Ludwigshafen has 19 batteries left.
6386.996759456358,Ludwigshafen,"Warning activated in Ludwigshafen, only 19 batteries left"
6388.516772964681,ship.23,Ship has loaded 45 batteries from Antwerp
6388.516772964681,Antwerp,Antwerp has 1 batteries left.
6388.516772964681,Antwerp,"Warning activated in Antwerp, only 1 batteries left"
6390.13131044269,Rotterdam,"Warning deactivated in Rotterdam, 75 batteries available"
6390.2343636432915,ship.13,loaded 77 containers as cargo in Liege
6390.6185889623275,ship.12,Ship has loaded 25 batteries from Rotterdam
6390.6185889623275,Rotterdam,Rotterdam has 50 batteries left.
6391.575754887134,ship.25,loaded 60 containers as cargo in Rotterdam
6392.4843636432915,ship.13,Ship has loaded 45 batteries from Liege
6392.4843636432915,Liege,Liege has 43 batteries left.
6392.825754887134,ship.25,Ship has loaded 25 batteries from Rotterdam
6392.825754887134,Rotterdam,Rotterdam has 78 batteries left.
6393.450379400022,Antwerp,"Warning deactivated in Antwerp, 26 batteries available"
6393.929294514159,ship.18,loaded 59 containers as cargo in Rotterdam
6394.550410120681,ship.21,loaded 56 containers as cargo in Rotterdam
6395.179294514159,ship.18,Ship has loaded 25 batteries from Rotterdam
6395.179294514159,Rotterdam,Rotterdam has 96 batteries left.
6395.800410120681,ship.21,Ship has loaded 25 batteries from Rotterdam
6395.800410120681,Rotterdam,Rotterdam has 71 batteries left.
6396.2059349555775,ship.2,loaded 88 containers as cargo in Antwerp
6396.62424582669,ship.3,loaded 92 containers as cargo in Sittard
6397.152635150582,ship.4,loaded 72 containers as cargo in Rotterdam
6397.342508017584,ship.27,loaded 92 containers as cargo in Amsterdam
6397.3454392413705,ship.16,loaded 50 containers as cargo in Duisburg
6397.4559349555775,ship.2,Ship has loaded 25 batteries from Antwerp
6397.4559349555775,Antwerp,Antwerp has 26 batteries left.
6397.87424582669,ship.3,Ship has loaded 25 batteries from Sittard
6397.87424582669,Sittard,Sittard has 40 batteries left.
6397.913140436729,ship.22,loaded 83 containers as cargo in Rotterdam
6398.402635150582,ship.4,Ship has loaded 25 batteries from Rotterdam
6398.402635150582,Rotterdam,Rotterdam has 46 batteries left.
6398.544347689957,ship.29,loaded 80 containers as cargo in Amsterdam
6398.592508017584,ship.27,Ship has loaded 25 batteries from Amsterdam
6398.592508017584,Amsterdam,Amsterdam has 80 batteries left.
6398.5954392413705,ship.16,Ship has loaded 25 batteries from Duisburg
6398.5954392413705,Duisburg,Duisburg has 45 batteries left.
6398.736693501462,ship.19,loaded 79 containers as cargo in Antwerp
6399.163140436729,ship.22,Ship has loaded 25 batteries from Rotterdam
6399.163140436729,Rotterdam,Rotterdam has 21 batteries left.
6399.163140436729,Rotterdam,"Warning activated in Rotterdam, only 21 batteries left"
6399.794347689957,ship.29,Ship has loaded 25 batteries from Amsterdam
6399.794347689957,Amsterdam,Amsterdam has 55 batteries left.
6399.986693501462,ship.19,Ship has loaded 25 batteries from Antwerp
6399.986693501462,Antwerp,Antwerp has 1 batteries left.
6399.986693501462,Antwerp,"Warning activated in Antwerp, only 1 batteries left"
6403.20275719802,ship.1,loaded 86 containers as cargo in Duisburg
6403.483956057482,ship.20,loaded 98 containers as cargo in Liege
6405.45275719802,ship.1,Ship has loaded 45 batteries from Duisburg
6405.45275719802,Duisburg,Duisburg has 45 batteries left.
6405.733956057482,ship.20,Ship has loaded 45 batteries from Liege
6405.733956057482,Liege,Liege has 24 batteries left.
6405.733956057482,Liege,"Warning activated in Liege, only 24 batteries left"
6408.426851997485,ship.8,loaded 58 containers as cargo in Duisburg
6409.294854565125,Antwerp,"Warning deactivated in Antwerp, 51 batteries available"
6409.676851997485,ship.8,Ship has loaded 25 batteries from Duisburg
6409.676851997485,Duisburg,Duisburg has 65 batteries left.
6409.812627847492,ship.18,loaded 62 containers as cargo in Antwerp
6411.062627847492,ship.18,Ship has loaded 25 batteries from Antwerp
6411.062627847492,Antwerp,Antwerp has 26 batteries left.
6411.133743454014,ship.21,loaded 79 containers as cargo in Antwerp
6412.045557969068,Rotterdam,"Warning deactivated in Rotterdam, 104 batteries available"
6413.390002413512,ship.26,loaded 58 containers as cargo in Rotterdam
6413.621091454691,ship.17,loaded 97 containers as cargo in Rotterdam
