Time,Object,Event
4966.983764171511,ship.18,Ship has loaded 25 batteries from Vlissingen
4966.983764171511,Vlissingen,Vlissingen has 56 batteries left.
4972.053725834047,ship.5,loaded 59 containers as cargo in Strasbourg
4973.303725834047,ship.5,Ship has loaded 25 batteries from Strasbourg
4973.303725834047,Strasbourg,Strasbourg has 54 batteries left.
4975.784835760167,ship.3,loaded 70 containers as cargo in Rotterdam
4976.41439882149,ship.15,loaded 96 containers as cargo in Rotterdam
4976.556302426323,ship.10,loaded 99 containers as cargo in Sittard
4976.876860591191,ship.26,loaded 89 containers as cargo in Amsterdam
4977.034835760167,ship.3,Ship has loaded 25 batteries from Rotterdam
4977.034835760167,Rotterdam,Rotterdam has 91 batteries left.
4977.2439756614,ship.20,loaded 74 containers as cargo in Amsterdam
4977.66439882149,ship.15,Ship has loaded 25 batteries from Rotterdam
4977.66439882149,Rotterdam,Rotterdam has 66 batteries left.
4977.806302426323,ship.10,Ship has loaded 25 batteries from Sittard
4977.806302426323,Sittard,Sittard has 80 batteries left.
4978.126860591191,ship.26,Ship has loaded 25 batteries from Amsterdam
4978.126860591191,Amsterdam,Amsterdam has 135 batteries left.
4978.4939756614,ship.20,Ship has loaded 25 batteries from Amsterdam
4978.4939756614,Amsterdam,Amsterdam has 110 batteries left.
4980.599544096209,ship.7,loaded 55 containers as cargo in Rotterdam
4981.455901982293,ship.23,loaded 50 containers as cargo in Rotterdam
4981.849544096209,ship.7,Ship has loaded 25 batteries from Rotterdam
4981.849544096209,Rotterdam,Rotterdam has 133 batteries left.
4982.389287190281,ship.25,loaded 57 containers as cargo in Mannheim
4982.705901982293,ship.23,Ship has loaded 25 batteries from Rotterdam
4982.705901982293,Rotterdam,Rotterdam has 108 batteries left.
4983.011279826724,ship.8,loaded 84 containers as cargo in Paris
4983.307744825635,ship.21,loaded 59 containers as cargo in Rotterdam
4983.639287190281,ship.25,Ship has loaded 25 batteries from Mannheim
4983.639287190281,Mannheim,Mannheim has 51 batteries left.
4984.261279826724,ship.8,Ship has loaded 25 batteries from Paris
4984.261279826724,Paris,Paris has 40 batteries left.
4984.557744825635,ship.21,Ship has loaded 25 batteries from Rotterdam
4984.557744825635,Rotterdam,Rotterdam has 83 batteries left.
4985.050430838178,ship.18,loaded 80 containers as cargo in Rotterdam
4986.300430838178,ship.18,Ship has loaded 25 batteries from Rotterdam
4986.300430838178,Rotterdam,Rotterdam has 58 batteries left.
4986.523842451831,ship.2,loaded 93 containers as cargo in Amsterdam
4986.971710474873,ship.12,loaded 67 containers as cargo in Duisburg
4987.773842451831,ship.2,Ship has loaded 25 batteries from Amsterdam
4987.773842451831,Amsterdam,Amsterdam has 110 batteries left.
4987.809717678482,ship.24,loaded 82 containers as cargo in Terneuzen
4988.221710474873,ship.12,Ship has loaded 25 batteries from Duisburg
4988.221710474873,Duisburg,Duisburg has 60 batteries left.
4990.059717678482,ship.24,Ship has loaded 45 batteries from Terneuzen
4990.059717678482,Terneuzen,Terneuzen has 95 batteries left.
4990.700487213427,ship.13,loaded 52 containers as cargo in Amsterdam
4991.950487213427,ship.13,Ship has loaded 25 batteries from Amsterdam
4991.950487213427,Amsterdam,Amsterdam has 130 batteries left.
4992.376860591191,ship.26,loaded 71 containers as cargo in Rotterdam
4993.266210762876,ship.7,loaded 91 containers as cargo in Moerdijk
4993.626860591191,ship.26,Ship has loaded 25 batteries from Rotterdam
4993.626860591191,Rotterdam,Rotterdam has 66 batteries left.
4993.778178593037,ship.9,loaded 60 containers as cargo in Delfzijl
4994.408457520941,ship.19,loaded 87 containers as cargo in Delfzijl
4994.516210762876,ship.7,Ship has loaded 25 batteries from Moerdijk
4994.516210762876,Moerdijk,Moerdijk has 40 batteries left.
4995.028178593037,ship.9,Ship has loaded 25 batteries from Delfzijl
4995.028178593037,Delfzijl,Delfzijl has 95 batteries left.
4995.658457520941,ship.19,Ship has loaded 25 batteries from Delfzijl
4995.658457520941,Delfzijl,Delfzijl has 70 batteries left.
4995.765397648455,ship.14,loaded 84 containers as cargo in Amsterdam
4996.822969092989,ship.10,loaded 59 containers as cargo in Antwerp
4997.015397648455,ship.14,Ship has loaded 25 batteries from Amsterdam
4997.015397648455,Amsterdam,Amsterdam has 105 batteries left.
4998.072969092989,ship.10,Ship has loaded 25 batteries from Antwerp
4998.072969092989,Antwerp,Antwerp has 32 batteries left.
4998.920199074308,ship.0,loaded 87 containers as cargo in Rotterdam
5000.170199074308,ship.0,Ship has loaded 25 batteries from Rotterdam
5000.170199074308,Rotterdam,Rotterdam has 66 batteries left.
5000.49855235549,ship.11,loaded 96 containers as cargo in Paris
5001.74855235549,ship.11,Ship has loaded 25 batteries from Paris
5001.74855235549,Paris,Paris has 40 batteries left.
5002.683764171511,ship.18,loaded 76 containers as cargo in Antwerp
5003.631065488157,ship.15,loaded 85 containers as cargo in Duisburg
5003.933764171511,ship.18,Ship has loaded 25 batteries from Antwerp
5003.933764171511,Antwerp,Antwerp has 32 batteries left.
5004.8700365667855,ship.27,loaded 66 containers as cargo in Rotterdam
5004.881065488157,ship.15,Ship has loaded 25 batteries from Duisburg
5004.881065488157,Duisburg,Duisburg has 60 batteries left.
5006.1200365667855,ship.27,Ship has loaded 25 batteries from Rotterdam
5006.1200365667855,Rotterdam,Rotterdam has 86 batteries left.
5008.216754801545,ship.1,loaded 71 containers as cargo in Rotterdam
5008.710193924524,ship.26,loaded 59 containers as cargo in Antwerp
5009.131465975117,ship.28,loaded 90 containers as cargo in Delfzijl
5009.3316212206055,ship.16,loaded 56 containers as cargo in Rotterdam
5009.466754801545,ship.1,Ship has loaded 25 batteries from Rotterdam
5009.466754801545,Rotterdam,Rotterdam has 111 batteries left.
5009.960193924524,ship.26,Ship has loaded 25 batteries from Antwerp
5009.960193924524,Antwerp,Antwerp has 32 batteries left.
5010.381465975117,ship.28,Ship has loaded 25 batteries from Delfzijl
5010.381465975117,Delfzijl,Delfzijl has 80 batteries left.
5010.5816212206055,ship.16,Ship has loaded 25 batteries from Rotterdam
5010.5816212206055,Rotterdam,Rotterdam has 86 batteries left.
5010.897510958806,ship.29,loaded 85 containers as cargo in Rotterdam
5010.898606567372,Velsen,"Warning deactivated in Velsen, 64 batteries available"
5012.123842451831,ship.2,loaded 93 containers as cargo in Duisburg
5012.147510958806,ship.29,Ship has loaded 25 batteries from Rotterdam
5012.147510958806,Rotterdam,Rotterdam has 61 batteries left.
5012.323562641943,ship.22,loaded 85 containers as cargo in Liege
5012.343051011816,ship.24,loaded 64 containers as cargo in Velsen
5013.373842451831,ship.2,Ship has loaded 25 batteries from Duisburg
5013.373842451831,Duisburg,Duisburg has 60 batteries left.
5013.573562641943,ship.22,Ship has loaded 25 batteries from Liege
5013.573562641943,Liege,Liege has 48 batteries left.
5013.593051011816,ship.24,Ship has loaded 25 batteries from Velsen
5013.593051011816,Velsen,Velsen has 40 batteries left.
5017.553532407641,ship.0,loaded 89 containers as cargo in Antwerp
5018.6200365667855,ship.27,loaded 59 containers as cargo in Amsterdam
5019.803532407641,ship.0,Ship has loaded 45 batteries from Antwerp
5019.803532407641,Antwerp,Antwerp has 12 batteries left.
5019.803532407641,Antwerp,"Warning activated in Antwerp, only 12 batteries left"
5019.8700365667855,ship.27,Ship has loaded 25 batteries from Amsterdam
5019.8700365667855,Amsterdam,Amsterdam has 110 batteries left.
5021.167097504845,ship.18,loaded 97 containers as cargo in Rotterdam
5021.699988798796,Antwerp,"Warning deactivated in Antwerp, 37 batteries available"
5022.308457520941,ship.19,loaded 65 containers as cargo in Rotterdam
5023.34443324324,ship.4,loaded 64 containers as cargo in Antwerp
5023.417097504845,ship.18,Ship has loaded 45 batteries from Rotterdam
5023.417097504845,Rotterdam,Rotterdam has 71 batteries left.
5023.558457520941,ship.19,Ship has loaded 25 batteries from Rotterdam
5023.558457520941,Rotterdam,Rotterdam has 46 batteries left.
5024.59443324324,ship.4,Ship has loaded 25 batteries from Antwerp
5024.59443324324,Antwerp,Antwerp has 37 batteries left.
5025.6181690935,ship.3,loaded 90 containers as cargo in Paris
5026.394613160057,ship.8,loaded 87 containers as cargo in Vlissingen
5026.514954553939,ship.16,loaded 91 containers as cargo in Antwerp
5026.8681690935,ship.3,Ship has loaded 25 batteries from Paris
5026.8681690935,Paris,Paris has 40 batteries left.
5027.644613160057,ship.8,Ship has loaded 25 batteries from Vlissingen
5027.644613160057,Vlissingen,Vlissingen has 56 batteries left.
5027.764954553939,ship.16,Ship has loaded 25 batteries from Antwerp
5027.764954553939,Antwerp,Antwerp has 12 batteries left.
5027.764954553939,Antwerp,"Warning activated in Antwerp, only 12 batteries left"
5028.366262988405,ship.17,loaded 99 containers as cargo in Liege
5029.616262988405,ship.17,Ship has loaded 25 batteries from Liege
5029.616262988405,Liege,Liege has 49 batteries left.
5030.739287190281,ship.25,loaded 96 containers as cargo in Rotterdam
5031.989287190281,ship.25,Ship has loaded 25 batteries from Rotterdam
5031.989287190281,Rotterdam,Rotterdam has 46 batteries left.
5033.028178593037,ship.9,loaded 51 containers as cargo in Louviere
5033.410642328066,ship.20,loaded 58 containers as cargo in Strasbourg
5034.278178593037,ship.9,Ship has loaded 25 batteries from Louviere
5034.278178593037,Louviere,Louviere has 54 batteries left.
5034.660642328066,ship.20,Ship has loaded 25 batteries from Strasbourg
5034.660642328066,Strasbourg,Strasbourg has 48 batteries left.
5035.459717678483,ship.24,loaded 55 containers as cargo in Delfzijl
5036.709717678483,ship.24,Ship has loaded 25 batteries from Delfzijl
5036.709717678483,Delfzijl,Delfzijl has 80 batteries left.
5036.94734640983,Antwerp,"Warning deactivated in Antwerp, 37 batteries available"
5039.941790854275,ship.19,loaded 91 containers as cargo in Antwerp
5040.770036566785,ship.27,loaded 58 containers as cargo in Duisburg
5041.191790854275,ship.19,Ship has loaded 25 batteries from Antwerp
5041.191790854275,Antwerp,Antwerp has 30 batteries left.
5042.020036566785,ship.27,Ship has loaded 25 batteries from Duisburg
5042.020036566785,Duisburg,Duisburg has 60 batteries left.
5045.0915575053305,ship.6,loaded 78 containers as cargo in Antwerp
5046.3415575053305,ship.6,Ship has loaded 25 batteries from Antwerp
5046.3415575053305,Antwerp,Antwerp has 5 batteries left.
5046.3415575053305,Antwerp,"Warning activated in Antwerp, only 5 batteries left"
5046.83106424535,ship.10,loaded 85 containers as cargo in Paris
5047.139287190282,ship.25,loaded 82 containers as cargo in Amsterdam
5047.571710474874,ship.12,loaded 95 containers as cargo in Paris
5048.08106424535,ship.10,Ship has loaded 25 batteries from Paris
5048.08106424535,Paris,Paris has 65 batteries left.
5048.389287190282,ship.25,Ship has loaded 25 batteries from Amsterdam
5048.389287190282,Amsterdam,Amsterdam has 110 batteries left.
5048.821710474874,ship.12,Ship has loaded 25 batteries from Paris
5048.821710474874,Paris,Paris has 40 batteries left.
5052.211279826724,ship.8,loaded 86 containers as cargo in Liege
5053.461279826724,ship.8,Ship has loaded 25 batteries from Liege
5053.461279826724,Liege,Liege has 49 batteries left.
5056.461511926372,ship.9,loaded 77 containers as cargo in Rotterdam
5057.116754801545,ship.1,loaded 93 containers as cargo in Mannheim
5058.366754801545,ship.1,Ship has loaded 25 batteries from Mannheim
5058.366754801545,Mannheim,Mannheim has 54 batteries left.
5058.711511926372,ship.9,Ship has loaded 45 batteries from Rotterdam
5058.711511926372,Rotterdam,Rotterdam has 46 batteries left.
5062.109717678483,ship.24,loaded 72 containers as cargo in Rotterdam
5062.689287190282,ship.25,loaded 79 containers as cargo in Rotterdam
5063.124890838663,ship.6,loaded 86 containers as cargo in Rotterdam
5063.359717678483,ship.24,Ship has loaded 25 batteries from Rotterdam
5063.359717678483,Rotterdam,Rotterdam has 76 batteries left.
5064.939287190282,ship.25,Ship has loaded 45 batteries from Rotterdam
5064.939287190282,Rotterdam,Rotterdam has 31 batteries left.
5065.374890838663,ship.6,Ship has loaded 45 batteries from Rotterdam
5065.374890838663,Rotterdam,Rotterdam has -14 batteries left.
5065.374890838663,Rotterdam,"Warning activated in Rotterdam, only -14 batteries left"
5069.848783615512,Antwerp,"Warning deactivated in Antwerp, 37 batteries available"
5070.703369900119,ship.27,loaded 76 containers as cargo in Vlissingen
5071.67656139329,ship.7,loaded 65 containers as cargo in Antwerp
5072.92656139329,ship.7,Ship has loaded 25 batteries from Antwerp
5072.92656139329,Antwerp,Antwerp has 55 batteries left.
5072.953369900119,ship.27,Ship has loaded 45 batteries from Vlissingen
5072.953369900119,Vlissingen,Vlissingen has 36 batteries left.
5075.194845259705,ship.9,loaded 61 containers as cargo in Antwerp
5075.459087963196,Karlsruhe,"Warning deactivated in Karlsruhe, 56 batteries available"
5075.651502426833,ship.3,loaded 74 containers as cargo in Rotterdam
5077.136865740974,ship.0,loaded 54 containers as cargo in Karlsruhe
5077.444845259705,ship.9,Ship has loaded 45 batteries from Antwerp
5077.444845259705,Antwerp,Antwerp has 10 batteries left.
5077.444845259705,Antwerp,"Warning activated in Antwerp, only 10 batteries left"
5077.839183475121,ship.23,loaded 65 containers as cargo in Brussels
5078.386865740974,ship.0,Ship has loaded 25 batteries from Karlsruhe
5078.386865740974,Karlsruhe,Karlsruhe has 37 batteries left.
5078.931453433779,ship.21,loaded 87 containers as cargo in Paris
5080.089183475121,ship.23,Ship has loaded 45 batteries from Brussels
5080.089183475121,Brussels,Brussels has 60 batteries left.
5080.181453433779,ship.21,Ship has loaded 25 batteries from Paris
5080.181453433779,Paris,Paris has 40 batteries left.
5081.277946493391,ship.8,loaded 76 containers as cargo in Duisburg
5081.901502426833,ship.3,Ship has loaded 25 batteries from Rotterdam
5081.901502426833,Rotterdam,Rotterdam has 33 batteries left.
5081.901502426833,Rotterdam,"Warning deactivated in Rotterdam, 33 batteries available"
5083.527946493391,ship.8,Ship has loaded 45 batteries from Duisburg
5083.527946493391,Duisburg,Duisburg has 40 batteries left.
5083.897130109212,ship.14,loaded 76 containers as cargo in Rotterdam
5084.3964730087755,ship.26,loaded 79 containers as cargo in Rotterdam
5085.147130109212,ship.14,Ship has loaded 25 batteries from Rotterdam
5085.147130109212,Rotterdam,Rotterdam has 36 batteries left.
5085.203097146552,ship.5,loaded 56 containers as cargo in Vlissingen
5085.6464730087755,ship.26,Ship has loaded 25 batteries from Rotterdam
5085.6464730087755,Rotterdam,Rotterdam has 11 batteries left.
5085.6464730087755,Rotterdam,"Warning activated in Rotterdam, only 11 batteries left"
5086.293228059957,ship.7,loaded 96 containers as cargo in Terneuzen
5086.453097146552,ship.5,Ship has loaded 25 batteries from Vlissingen
5086.453097146552,Vlissingen,Vlissingen has 36 batteries left.
5086.726384345151,ship.24,loaded 57 containers as cargo in Duisburg
5086.857739361654,ship.4,loaded 90 containers as cargo in Rotterdam
5087.543228059957,ship.7,Ship has loaded 25 batteries from Terneuzen
5087.543228059957,Terneuzen,Terneuzen has 95 batteries left.
5087.976384345151,ship.24,Ship has loaded 25 batteries from Duisburg
5087.976384345151,Duisburg,Duisburg has 40 batteries left.
5088.6525351053015,Antwerp,"Warning deactivated in Antwerp, 57 batteries available"
5089.232484892697,ship.15,loaded 99 containers as cargo in Paris
5089.316623804379,Rotterdam,"Warning deactivated in Rotterdam, 36 batteries available"
5089.854863638851,ship.19,loaded 87 containers as cargo in Amsterdam
5090.107739361654,ship.4,Ship has loaded 25 batteries from Rotterdam
5090.107739361654,Rotterdam,Rotterdam has 53 batteries left.
5090.146979549746,ship.18,loaded 61 containers as cargo in Antwerp
5090.482484892697,ship.15,Ship has loaded 25 batteries from Paris
5090.482484892697,Paris,Paris has 40 batteries left.
5091.049957137712,ship.28,loaded 56 containers as cargo in Rotterdam
5091.104863638851,ship.19,Ship has loaded 25 batteries from Amsterdam
5091.104863638851,Amsterdam,Amsterdam has 110 batteries left.
5091.396979549746,ship.18,Ship has loaded 25 batteries from Antwerp
5091.396979549746,Antwerp,Antwerp has 51 batteries left.
5092.299957137712,ship.28,Ship has loaded 25 batteries from Rotterdam
5092.299957137712,Rotterdam,Rotterdam has 28 batteries left.
5093.816162103939,ship.2,loaded 61 containers as cargo in Antwerp
5094.628178593039,ship.9,loaded 91 containers as cargo in Rotterdam
5095.066162103939,ship.2,Ship has loaded 25 batteries from Antwerp
5095.066162103939,Antwerp,Antwerp has 26 batteries left.
5095.878178593039,ship.9,Ship has loaded 25 batteries from Rotterdam
5095.878178593039,Rotterdam,Rotterdam has 31 batteries left.
5097.214397578683,ship.10,loaded 86 containers as cargo in Rotterdam
5098.464397578683,ship.10,Ship has loaded 25 batteries from Rotterdam
5098.464397578683,Rotterdam,Rotterdam has 31 batteries left.
5098.920112411201,ship.11,loaded 59 containers as cargo in Rotterdam
5099.13298320951,ship.22,loaded 60 containers as cargo in Brussels
5100.009191592742,ship.13,loaded 98 containers as cargo in Mannheim
5100.170112411201,ship.11,Ship has loaded 25 batteries from Rotterdam
5100.170112411201,Rotterdam,Rotterdam has 6 batteries left.
5100.170112411201,Rotterdam,"Warning activated in Rotterdam, only 6 batteries left"
5100.38298320951,ship.22,Ship has loaded 25 batteries from Brussels
5100.38298320951,Brussels,Brussels has 60 batteries left.
5101.259191592742,ship.13,Ship has loaded 25 batteries from Mannheim
5101.259191592742,Mannheim,Mannheim has 57 batteries left.
5103.913139675442,ship.26,loaded 56 containers as cargo in Vlissingen
5104.585868438635,Rotterdam,"Warning deactivated in Rotterdam, 31 batteries available"
5104.680463442546,ship.14,loaded 75 containers as cargo in Sittard
5105.163139675442,ship.26,Ship has loaded 25 batteries from Vlissingen
5105.163139675442,Vlissingen,Vlissingen has 36 batteries left.
5105.930463442546,ship.14,Ship has loaded 25 batteries from Sittard
5105.930463442546,Sittard,Sittard has 80 batteries left.
5106.166754801544,ship.1,loaded 94 containers as cargo in Dordrecht
5106.983290471046,ship.28,loaded 66 containers as cargo in Antwerp
5107.416754801544,ship.1,Ship has loaded 25 batteries from Dordrecht
5107.416754801544,Dordrecht,Dordrecht has 60 batteries left.
5107.780312883079,ship.18,loaded 95 containers as cargo in Rotterdam
5108.233290471046,ship.28,Ship has loaded 25 batteries from Antwerp
5108.233290471046,Antwerp,Antwerp has 32 batteries left.
5109.030312883079,ship.18,Ship has loaded 25 batteries from Rotterdam
5109.030312883079,Rotterdam,Rotterdam has 6 batteries left.
5109.030312883079,Rotterdam,"Warning activated in Rotterdam, only 6 batteries left"
5109.297730912016,ship.10,loaded 79 containers as cargo in Dordrecht
5110.428178593039,ship.9,loaded 75 containers as cargo in Amsterdam
5110.547730912016,ship.10,Ship has loaded 25 batteries from Dordrecht
5110.547730912016,Dordrecht,Dordrecht has 35 batteries left.
5111.678178593039,ship.9,Ship has loaded 25 batteries from Amsterdam
5111.678178593039,Amsterdam,Amsterdam has 110 batteries left.
5112.977946493391,ship.8,loaded 68 containers as cargo in Antwerp
5113.357631761435,ship.20,loaded 78 containers as cargo in Vlissingen
5113.729447195997,ship.6,loaded 70 containers as cargo in Antwerp
5114.979447195997,ship.6,Ship has loaded 25 batteries from Antwerp
5114.979447195997,Antwerp,Antwerp has 121 batteries left.
5115.227946493391,ship.8,Ship has loaded 45 batteries from Antwerp
5115.227946493391,Antwerp,Antwerp has 76 batteries left.
5115.309717678485,ship.24,loaded 50 containers as cargo in Vlissingen
5115.607631761435,ship.20,Ship has loaded 45 batteries from Vlissingen
5115.607631761435,Vlissingen,Vlissingen has 41 batteries left.
5116.2994954372725,ship.2,loaded 56 containers as cargo in Amsterdam
5116.529806342109,ship.26,loaded 53 containers as cargo in Antwerp
5116.559717678485,ship.24,Ship has loaded 25 batteries from Vlissingen
5116.559717678485,Vlissingen,Vlissingen has 16 batteries left.
5116.559717678485,Vlissingen,"Warning activated in Vlissingen, only 16 batteries left"
5117.144094320621,Rotterdam,"Warning deactivated in Rotterdam, 31 batteries available"
5117.327415691995,ship.29,loaded 73 containers as cargo in Strasbourg
5117.779806342109,ship.26,Ship has loaded 25 batteries from Antwerp
5117.779806342109,Antwerp,Antwerp has 51 batteries left.
5118.059894726624,ship.7,loaded 96 containers as cargo in Duisburg
5118.5494954372725,ship.2,Ship has loaded 45 batteries from Amsterdam
5118.5494954372725,Amsterdam,Amsterdam has 90 batteries left.
5118.577415691995,ship.29,Ship has loaded 25 batteries from Strasbourg
5118.577415691995,Strasbourg,Strasbourg has 45 batteries left.
5119.299649876176,ship.22,loaded 68 containers as cargo in Rotterdam
5119.309894726624,ship.7,Ship has loaded 25 batteries from Duisburg
5119.309894726624,Duisburg,Duisburg has 40 batteries left.
5120.516942906101,ship.25,loaded 53 containers as cargo in Antwerp
5121.766942906101,ship.25,Ship has loaded 25 batteries from Antwerp
5121.766942906101,Antwerp,Antwerp has 72 batteries left.
5122.549649876176,ship.22,Ship has loaded 45 batteries from Rotterdam
5122.549649876176,Rotterdam,Rotterdam has 11 batteries left.
5122.549649876176,Rotterdam,"Warning activated in Rotterdam, only 11 batteries left"
5124.666623804379,ship.28,loaded 91 containers as cargo in Rotterdam
5125.5430510118185,ship.24,loaded 74 containers as cargo in Terneuzen
5126.7930510118185,ship.24,Ship has loaded 25 batteries from Terneuzen
5126.7930510118185,Terneuzen,Terneuzen has 95 batteries left.
5129.916623804379,ship.28,Ship has loaded 25 batteries from Rotterdam
5129.916623804379,Rotterdam,Rotterdam has 73 batteries left.
5129.916623804379,Rotterdam,"Warning deactivated in Rotterdam, 73 batteries available"
5131.0180064121705,ship.12,loaded 89 containers as cargo in Amsterdam
5131.7994954372725,ship.2,loaded 64 containers as cargo in Rotterdam
5132.011279826724,ship.8,loaded 76 containers as cargo in Rotterdam
5132.2680064121705,ship.12,Ship has loaded 25 batteries from Amsterdam
5132.2680064121705,Amsterdam,Amsterdam has 90 batteries left.
5133.0494954372725,ship.2,Ship has loaded 25 batteries from Rotterdam
5133.0494954372725,Rotterdam,Rotterdam has 90 batteries left.
5133.136865740974,Vlissingen,"Warning deactivated in Vlissingen, 35 batteries available"
5133.261279826724,ship.8,Ship has loaded 25 batteries from Rotterdam
5133.261279826724,Rotterdam,Rotterdam has 65 batteries left.
5133.737525695056,ship.16,loaded 80 containers as cargo in Cologne
5134.936865740973,ship.0,loaded 68 containers as cargo in Vlissingen
5134.987525695056,ship.16,Ship has loaded 25 batteries from Cologne
5134.987525695056,Cologne,Cologne has 44 batteries left.
5135.674298428101,ship.20,loaded 73 containers as cargo in Rotterdam
5136.186865740973,ship.0,Ship has loaded 25 batteries from Vlissingen
5136.186865740973,Vlissingen,Vlissingen has 16 batteries left.
5136.186865740973,Vlissingen,"Warning activated in Vlissingen, only 16 batteries left"
5136.733894660754,ship.4,loaded 92 containers as cargo in Moerdijk
5136.924298428101,ship.20,Ship has loaded 25 batteries from Rotterdam
5136.924298428101,Rotterdam,Rotterdam has 40 batteries left.
5137.983894660754,ship.4,Ship has loaded 25 batteries from Moerdijk
5137.983894660754,Moerdijk,Moerdijk has 40 batteries left.
5139.913139675442,ship.26,loaded 82 containers as cargo in Amsterdam
5140.0440943206195,Vlissingen,"Warning deactivated in Vlissingen, 61 batteries available"
5141.163139675442,ship.26,Ship has loaded 25 batteries from Amsterdam
5141.163139675442,Amsterdam,Amsterdam has 90 batteries left.
5141.395179319287,ship.17,loaded 62 containers as cargo in Duisburg
5142.1501433558415,ship.23,loaded 97 containers as cargo in Rotterdam
5142.645179319287,ship.17,Ship has loaded 25 batteries from Duisburg
5142.645179319287,Duisburg,Duisburg has 65 batteries left.
5142.766316542842,ship.22,loaded 86 containers as cargo in Vlissingen
5142.979447195997,ship.6,loaded 65 containers as cargo in Duisburg
5143.4001433558415,ship.23,Ship has loaded 25 batteries from Rotterdam
5143.4001433558415,Rotterdam,Rotterdam has 66 batteries left.
5144.016316542842,ship.22,Ship has loaded 25 batteries from Vlissingen
5144.016316542842,Vlissingen,Vlissingen has 36 batteries left.
5144.229447195997,ship.6,Ship has loaded 25 batteries from Duisburg
5144.229447195997,Duisburg,Duisburg has 40 batteries left.
5146.511442370677,ship.27,loaded 57 containers as cargo in Rotterdam
5147.761442370677,ship.27,Ship has loaded 25 batteries from Rotterdam
5147.761442370677,Rotterdam,Rotterdam has 86 batteries left.
5148.159894726625,ship.7,loaded 56 containers as cargo in Antwerp
5149.409894726625,ship.7,Ship has loaded 25 batteries from Antwerp
5149.409894726625,Antwerp,Antwerp has 72 batteries left.
5151.624298428101,ship.20,loaded 96 containers as cargo in Amsterdam
5152.874298428101,ship.20,Ship has loaded 25 batteries from Amsterdam
5152.874298428101,Amsterdam,Amsterdam has 90 batteries left.
5153.475858259409,ship.13,loaded 68 containers as cargo in Antwerp
5154.725858259409,ship.13,Ship has loaded 25 batteries from Antwerp
5154.725858259409,Antwerp,Antwerp has 72 batteries left.
5154.7680064121705,ship.12,loaded 60 containers as cargo in Duisburg
5155.780873107464,ship.19,loaded 83 containers as cargo in Velsen
5155.944082358661,ship.29,loaded 88 containers as cargo in Cologne
5156.0180064121705,ship.12,Ship has loaded 25 batteries from Duisburg
5156.0180064121705,Duisburg,Duisburg has 65 batteries left.
5156.51616210394,ship.2,loaded 67 containers as cargo in Duisburg
5157.030873107464,ship.19,Ship has loaded 25 batteries from Velsen
5157.030873107464,Velsen,Velsen has 40 batteries left.
5157.194082358661,ship.29,Ship has loaded 25 batteries from Cologne
5157.194082358661,Cologne,Cologne has 44 batteries left.
5157.679806342109,ship.26,loaded 86 containers as cargo in Moerdijk
5157.76616210394,ship.2,Ship has loaded 25 batteries from Duisburg
5157.76616210394,Duisburg,Duisburg has 40 batteries left.
5158.929806342109,ship.26,Ship has loaded 25 batteries from Moerdijk
5158.929806342109,Moerdijk,Moerdijk has 40 batteries left.
5163.137525695057,ship.16,loaded 62 containers as cargo in Rotterdam
5163.978178593038,ship.9,loaded 78 containers as cargo in Paris
5164.387525695057,ship.16,Ship has loaded 25 batteries from Rotterdam
5164.387525695057,Rotterdam,Rotterdam has 111 batteries left.
5164.899649876175,ship.22,loaded 80 containers as cargo in Velsen
5165.228178593038,ship.9,Ship has loaded 25 batteries from Paris
5165.228178593038,Paris,Paris has 40 batteries left.
5165.726843635988,ship.14,loaded 75 containers as cargo in Rotterdam
5166.149649876175,ship.22,Ship has loaded 25 batteries from Velsen
5166.149649876175,Velsen,Velsen has 40 batteries left.
5166.976843635988,ship.14,Ship has loaded 25 batteries from Rotterdam
5166.976843635988,Rotterdam,Rotterdam has 128 batteries left.
5167.296113862663,ship.6,loaded 58 containers as cargo in Rotterdam
5167.668786994697,ship.11,loaded 97 containers as cargo in Sittard
5167.742524926075,ship.13,loaded 74 containers as cargo in Vlissingen
5168.006726668786,ship.5,loaded 58 containers as cargo in Rotterdam
5168.546113862663,ship.6,Ship has loaded 25 batteries from Rotterdam
5168.546113862663,Rotterdam,Rotterdam has 127 batteries left.
5168.918786994697,ship.11,Ship has loaded 25 batteries from Sittard
5168.918786994697,Sittard,Sittard has 80 batteries left.
5168.992524926075,ship.13,Ship has loaded 25 batteries from Vlissingen
5168.992524926075,Vlissingen,Vlissingen has 36 batteries left.
5169.256726668786,ship.5,Ship has loaded 25 batteries from Rotterdam
5169.256726668786,Rotterdam,Rotterdam has 102 batteries left.
5170.480873107463,ship.19,loaded 53 containers as cargo in Rotterdam
5171.730873107463,ship.19,Ship has loaded 25 batteries from Rotterdam
5171.730873107463,Rotterdam,Rotterdam has 77 batteries left.
5171.993228059958,ship.7,loaded 88 containers as cargo in Amsterdam
5172.440633294076,ship.3,loaded 86 containers as cargo in Amsterdam
5173.243228059958,ship.7,Ship has loaded 25 batteries from Amsterdam
5173.243228059958,Amsterdam,Amsterdam has 115 batteries left.
5173.690633294076,ship.3,Ship has loaded 25 batteries from Amsterdam
5173.690633294076,Amsterdam,Amsterdam has 90 batteries left.
5174.363139675443,ship.26,loaded 83 containers as cargo in Antwerp
5175.613139675443,ship.26,Ship has loaded 25 batteries from Antwerp
